0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68.29703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70.10023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68.59238,0.0,0.0,15.859717,14.947202,0.0,0.0,-13.555445,0.0,
-2.912243,37.28985,0.0,3.908944,0.0,14.75131,14.354449,32.847874,71.669815,
38.140457,30.565496,44.981926,0.0,46.16462,45.224808,54.981457,30.437466,83.02607,
72.79781,17.044622,17.064886,14.380507,15.608299,49.67598,49.630375,0.0,39.242172,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-47.295376,-27.29678,-38.77454,-41.68615,-31.776356,-38.844578,-38.429783,-40.129486,-12.299991,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-4.9786196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-5.6,0.0,0.0,0.0,0.0,17.342955,-5.6,-8.848657,-7.0976,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-24.001549,-23.673151,-23.983337,-34.546963,-30.835526,-29.194708,-27.791142,-0.12451172,-30.90952,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.11286,-88.885345,-89.28965,-89.213486,-88.78675,-88.64825,-89.51511,-90.92645,-90.765594,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-109.81867,39.597935,-109.81932,-109.825905,-110.47771,-109.81883,-109.81933,-109.84379,-109.823654,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-8.742053,-50.401325,-48.60973,-48.992336,-50.480648,-49.62952,-48.192398,-49.10617,-49.13272,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
