0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69.35397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71.86656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
73.09399,0.0,0.0,15.859717,14.947202,0.0,0.0,4.9533043,14.557141,
25.23074,37.28985,-4.5615,3.908944,0.0,14.75131,14.354449,32.847874,74.85863,
38.140457,30.565496,44.981926,0.0,52.782337,45.224808,57.78607,33.95308,84.8716,
72.79781,17.044622,17.064886,14.380507,15.608299,49.67598,49.630375,0.0,39.242172,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-47.295376,-27.29678,-38.77454,-41.68615,-31.776356,-38.844578,-38.429783,-40.129486,8.100084,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-4.9786196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.633216,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-5.6,0.0,0.0,0.0,0.0,30.929134,-5.6,-8.848657,-7.0976,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-27.227386,27.861252,-28.16554,-34.546963,-30.835526,-29.194708,-27.791142,-30.684757,-30.90952,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-10.575374,-88.885345,-89.28965,-89.213486,-58.104206,-88.64825,-89.51511,-90.92645,-90.765594,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-109.81867,50.53381,-109.81932,-109.825905,-110.47771,-109.81883,-109.81933,-109.84379,-109.823654,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-8.742053,-50.401325,-48.60973,-48.992336,-50.480648,-49.62952,-48.192398,-49.10617,-49.13272,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
